iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        5, 1764308940.059470, 12427,    1253398,      1.253,         0,    0.000,              0.000,       94, 0   ,     100,     0.001394
        5, 1764308940.059470, 12428,    3467779,      3.468,         0,    0.000,              0.000,      694, 0   ,     100,     0.001394
        5, 1764308940.059470, 12429,    1810411,      1.810,         0,    0.000,              0.000,       57, 0   ,     100,     0.001394
        5, 1764308940.059470, 12430,    1188106,      1.188,         0,    0.000,              0.000,       94, 0   ,     100,     0.001394
        5, 1764308940.059470, 12431,    1115006,      1.115,         0,    0.000,              0.000,       94, 0   ,     100,     0.001394
        5, 1764308940.059470, 12432,    1357572,      1.358,         0,    0.000,              0.000,      160, 0   ,     100,     0.001394
        5, 1764308940.059470, 12433,    3918422,      3.918,         0,    0.000,              0.000,      650, 0   ,     100,     0.001394
        5, 1764308940.059470, 12434,    4372405,      4.372,         0,    0.000,              0.000,      653, 0   ,     100,     0.001394
        5, 1764308940.059470, 12435,   10215245,     10.215,         0,    0.000,              0.000,      817, 0   ,     100,     0.001394
        5, 1764308940.059470, 12436,    3062712,      3.063,         0,    0.000,              0.000,      453, 0   ,     100,     0.001394
        5, 1764308940.059470, 12437,    2417579,      2.418,         0,    0.000,              0.000,      304, 0   ,     100,     0.001394
        5, 1764308940.059470, 12438,    4457723,      4.458,         0,    0.000,              0.000,       96, 0   ,     100,     0.001394
        5, 1764308940.059470, 12439,    3224850,      3.225,         0,    0.000,              0.000,      259, 0   ,     100,     0.001394
        5, 1764308940.059470, 12440,    4496387,      4.496,         0,    0.000,              0.000,      625, 0   ,     100,     0.001394
        5, 1764308940.059470, 12441,    3201786,      3.202,         0,    0.000,              0.000,      291, 0   ,     100,     0.001394
        5, 1764308940.059470, 12442,     172262,      0.172,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12443,     494637,      0.495,         0,    0.000,              0.000,       26, 0   ,     100,     0.001394
        5, 1764308940.059470, 12444,    1781852,      1.782,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12445,     570010,      0.570,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12446,    1383323,      1.383,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12447,   12216570,     12.217,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12448,    2084135,      2.084,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12449,    4224338,      4.224,         0,    0.000,              0.000,       13, 0   ,     100,     0.001394
        5, 1764308940.059470, 12450,    1652197,      1.652,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12451,    1318573,      1.319,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12452,     891811,      0.892,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12453,    2511578,      2.512,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12454,    1455049,      1.455,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12455,     458694,      0.459,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12456,     540847,      0.541,         0,    0.000,              0.000,       66, 0   ,     100,     0.001394
        5, 1764308940.059470, 12457,    4776141,      4.776,         0,    0.000,              0.000,       99, 0   ,     100,     0.001394
        5, 1764308940.059470, 12458,    4484766,      4.485,         0,    0.000,              0.000,      262, 0   ,     100,     0.001394
        5, 1764308940.059470, 12459,    5834302,      5.834,         0,    0.000,              0.000,      660, 0   ,     100,     0.001394
        5, 1764308940.059470, 12460,    3767398,      3.767,         0,    0.000,              0.000,      289, 0   ,     100,     0.001394
        5, 1764308940.059470, 12461,    2895622,      2.896,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12462,    1273256,      1.273,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12463,    2169027,      2.169,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12464,   16411753,     16.412,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12465,    2012780,      2.013,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12466,    4454366,      4.454,         0,    0.000,              0.000,       13, 0   ,     100,     0.001394
        5, 1764308940.059470, 12467,    1754541,      1.755,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12468,    1209092,      1.209,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12469,    1135238,      1.135,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12470,     572617,      0.573,         0,    0.000,              0.000,       28, 0   ,     100,     0.001394
        5, 1764308940.059470, 12471,     474179,      0.474,         0,    0.000,              0.000,       21, 0   ,     100,     0.001394
        5, 1764308940.059470, 12472,      90747,      0.091,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12473,      88366,      0.088,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12474,    4876044,      4.876,         0,    0.000,              0.000,       84, 0   ,     100,     0.001394
        5, 1764308940.059470, 12475,     838823,      0.839,         0,    0.000,              0.000,       27, 0   ,     100,     0.001394
        5, 1764308940.059470, 12476,    1344444,      1.344,         0,    0.000,              0.000,       11, 0   ,     100,     0.001394
        5, 1764308940.059470, 12477,     929940,      0.930,         0,    0.000,              0.000,       32, 0   ,     100,     0.001394
        5, 1764308940.059470, 12478,   70857906,     70.858,         0,    0.000,              0.000,     4708, 0   ,     100,     0.001394
        5, 1764308940.059470, 12479,     210683,      0.211,         0,    0.000,              0.000,        9, 0   ,     100,     0.001394
        5, 1764308940.059470, 12480,     214774,      0.215,         0,    0.000,              0.000,        9, 0   ,     100,     0.001394
        5, 1764308940.059470, 12481,     194677,      0.195,         0,    0.000,              0.000,        8, 0   ,     100,     0.001394
        5, 1764308940.059470, 12482,     117880,      0.118,         0,    0.000,              0.000,        8, 0   ,     100,     0.001394
        5, 1764308940.059470, 12483,     110981,      0.111,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12484,     125333,      0.125,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12485,     152046,      0.152,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12486,     202800,      0.203,         0,    0.000,              0.000,        6, 0   ,     100,     0.001394
        5, 1764308940.059470, 12487,     137082,      0.137,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12488,     143389,      0.143,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12489,      84343,      0.084,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12490,     159948,      0.160,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12491,     119770,      0.120,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12492,     126175,      0.126,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12493,     139172,      0.139,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12494,     139986,      0.140,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12495,     136937,      0.137,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470, 12496,     102990,      0.103,         0,    0.000,              0.000,        6, 0   ,     100,     0.001394
        5, 1764308940.059470, 12497,     135354,      0.135,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12498,     129928,      0.130,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12499,      88909,      0.089,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12500,     123774,      0.124,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12501,      99861,      0.100,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12502,      83799,      0.084,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
